301	445	
376	386	
163	292	
625	625	
308	827	
6	658	
101	528	
323	554	
620	812	
16	66	
487	487	
474	898	
40	328	
3	348	
59	228	
245	273	
103	215	
106	201	
235	487	
590	671	
349	371	
262	330	
599	599	
73	273	
309	741	
224	899	
48	81	
512	704	
215	223	
72	87	
343	394	
659	659	
949	949	
148	148	
21	386	
208	407	
6	222	
281	493	
101	212	
232	285	
216	898	
140	528	
305	471	
43	359	
336	491	
355	601	
263	346	
157	243	
266	458	
33	461	
161	240	
217	536	
397	804	
290	468	
254	541	
525	899	
20	61	
699	880	
324	324	
243	300	
134	205	
119	385	
156	397	
48	270	
318	318	
52	334	
0	161	
163	559	
419	697	
81	458	
209	285	
299	415	
47	597	
391	583	
51	526	
33	47	
180	426	
109	508	
842	1019	
256	458	
39	465	
21	582	
5	193	
186	519	
591	676	
601	604	
85	371	
104	132	
199	271	
454	584	
240	452	
699	719	
424	523	
42	70	
8	458	
192	615	
85	228	
104	275	
296	453	
229	645	
85	85	
394	682	
506	506	
255	645	
308	308	
455	455	
493	784	
41	407	
187	941	
188	322	
84	275	
212	328	
726	966	
251	290	
75	240	
113	261	
610	871	
443	628	
558	767	
298	401	
136	332	
61	61	
139	671	
47	126	
321	848	
51	123	
14	365	
222	240	
188	416	
26	263	
443	741	
156	646	
16	369	
179	223	
17	200	
142	465	
594	706	
210	699	
84	96	
140	146	
822	978	
2	175	
22	170	
23	199	
192	193	
102	324	
248	361	
250	443	
126	334	
490	490	
59	147	
560	604	
408	409	
139	347	
12	43	
124	891	
174	192	
418	782	
129	321	
37	584	
279	543	
85	1024	
45	45	
979	979	
488	598	
70	384	
474	521	
291	501	
167	542	
296	605	
386	451	
353	668	
387	934	
101	278	
542	638	
121	424	
326	681	
901	901	
116	245	
244	290	
617	840	
505	954	
72	115	
487	638	
220	347	
148	168	
811	920	
261	503	
483	571	
211	520	
232	377	
253	413	
474	474	
517	710	
772	773	
423	423	
6	85	
318	331	
10	24	
85	580	
135	371	
266	494	
910	911	
270	494	
197	694	
452	501	
492	714	
39	151	
21	376	
229	229	
67	214	
87	139	
509	597	
147	206	
185	391	
4	717	
25	750	
9	209	
281	660	
428	541	
240	401	
111	374	
591	696	
26	820	
85	279	
284	508	
1003	1020	
34	727	
74	536	
471	526	
203	244	
80	377	
226	847	
317	356	
85	248	
32	508	
303	305	
74	619	
240	383	
4	114	
42	205	
385	912	
298	339	
29	449	
85	105	
160	400	
14	47	
89	110	
194	256	
143	329	
56	353	
181	518	
200	945	
359	638	
27	160	
62	283	
142	147	
127	371	
94	136	
166	309	
627	923	
278	339	
151	195	
207	427	
136	360	
356	643	
624	947	
198	218	
71	360	
255	415	
202	233	
571	668	
294	713	
246	246	
778	778	
108	243	
142	429	
274	541	
22	199	
166	535	
61	291	
135	604	
11	594	
178	449	
197	419	
14	619	
70	179	
59	334	
442	442	
316	343	
10	646	
45	879	
740	847	
12	120	
568	568	
145	665	
202	346	
277	364	
98	667	
12	207	
103	142	
197	197	
36	197	
274	846	
149	930	
97	465	
166	832	
331	771	
344	694	
36	340	
76	873	
291	401	
187	192	
10	331	
85	917	
120	157	
230	230	
215	278	
289	656	
241	703	
292	525	
152	152	
188	750	
137	580	
244	262	
85	774	
160	675	
68	84	
124	748	
512	648	
292	668	
205	429	
43	286	
426	426	
542	884	
105	233	
565	701	
0	75	
552	552	
402	691	
93	600	
8	582	
135	343	
85	600	
266	386	
335	655	
17	776	
52	407	
16	741	
4	530	
42	365	
169	725	
333	346	
33	102	
87	175	
217	705	
185	419	
369	398	
243	405	
9	205	
119	254	
411	673	
85	442	
1027	1027	
565	960	
33	215	
108	621	
233	623	
129	676	
185	268	
80	214	
8	307	
62	74	
136	200	
32	425	
584	710	
179	298	
252	332	
15	80	
570	921	
75	461	
77	695	
167	309	
665	907	
85	156	
51	356	
198	405	
271	363	
313	545	
170	378	
744	795	
429	735	
122	147	
325	542	
36	583	
255	349	
0	725	
382	705	
113	380	
769	790	
518	619	
165	165	
5	332	
248	741	
139	854	
47	65	
265	535	
472	493	
493	617	
61	101	
245	248	
62	390	
196	924	
198	198	
93	308	
883	890	
23	41	
969	1000	
140	203	
250	273	
72	529	
107	120	
1	523	
218	819	
93	165	
257	929	
149	627	
537	617	
575	989	
102	445	
69	204	
274	912	
192	265	
357	577	
139	274	
340	369	
13	309	
126	134	
519	623	
44	397	
334	339	
230	416	
112	591	
228	577	
64	738	
135	247	
559	655	
35	35	
1	247	
182	182	
617	887	
45	134	
229	377	
84	604	
106	500	
162	418	
54	124	
1	96	
21	109	
721	721	
10	254	
229	458	
11	139	
232	290	
375	560	
305	426	
525	525	
100	377	
617	913	
102	731	
551	994	
39	206	
574	577	
668	670	
461	461	
134	230	
190	334	
156	426	
85	636	
11	361	
102	682	
33	401	
357	487	
72	361	
0	198	
200	446	
321	414	
85	493	
105	487	
15	406	
20	376	
534	1014	
223	275	
61	596	
134	256	
299	451	
428	741	
108	593	
517	833	
242	267	
8	303	
62	102	
377	528	
160	250	
179	262	
195	643	
652	895	
195	528	
53	402	
454	783	
165	200	
437	627	
751	751	
167	430	
298	299	
249	447	
32	147	
359	646	
89	422	
386	662	
278	424	
353	489	
726	810	
38	296	
166	381	
4	360	
60	208	
187	622	
352	559	
49	577	
84	222	
179	194	
41	229	
481	510	
830	935	
193	418	
196	519	
197	490	
328	407	
92	720	
109	526	
22	143	
187	332	
61	363	
66	707	
122	363	
175	487	
343	577	
126	339	
22	126	
277	307	
444	452	
374	525	
233	431	
106	167	
250	535	
107	386	
254	503	
399	832	
20	523	
55	226	
201	201	
59	231	
97	424	
206	378	
245	272	
103	214	
96	96	
168	429	
206	229	
48	195	
138	333	
339	452	
72	201	
73	272	
236	964	
272	507	
291	425	
617	851	
67	334	
215	222	
440	732	
292	581	
81	158	
229	494	
345	545	
626	626	
147	471	
368	846	
719	719	
7	195	
11	260	
233	884	
87	113	
161	247	
0	51	
20	62	
21	355	
24	185	
9	299	
156	398	
176	468	
233	773	
489	659	
273	622	
290	324	
163	558	
609	610	
39	67	
204	386	
151	645	
260	380	
9	180	
134	349	
47	596	
85	385	
247	508	
318	398	
161	465	
199	377	
56	249	
1032	1032	
425	452	
119	166	
172	567	
85	370	
228	415	
657	657	
52	109	
161	322	
995	995	
493	1005	
203	203	
4	776	
39	417	
212	619	
85	227	
32	465	
87	437	
161	307	
218	260	
289	486	
604	705	
42	214	
80	301	
118	277	
134	526	
84	429	
66	240	
375	382	
429	662	
30	591	
14	80	
515	557	
308	309	
222	471	
80	444	
170	306	
122	203	
545	774	
415	596	
142	180	
36	671	
490	535	
146	203	
895	1012	
113	260	
493	672	
188	306	
722	918	
463	888	
100	518	
47	121	
13	185	
14	370	
311	436	
437	873	
493	561	
518	962	
536	750	
26	260	
135	746	
576	811	
792	792	
504	1014	
140	316	
14	285	
179	222	
71	276	
217	407	
792	903	
117	118	
248	507	
70	84	
383	407	
735	834	
594	594	
277	486	
280	566	
244	879	
117	231	
279	312	
11	646	
12	85	
16	16	
70	231	
490	491	
533	533	
59	146	
408	410	
151	354	
192	369	
32	746	
417	604	
126	222	
325	443	
22	501	
520	623	
64	699	
85	1039	
563	659	
68	339	
379	814	
325	332	
22	356	
153	507	
188	596	
279	655	
72	229	
881	881	
127	577	
239	379	
115	137	
298	619	
599	747	
11	66	
654	792	
113	600	
93	706	
42	596	
24	503	
43	309	
7	150	
101	247	
12	616	
0	96	
93	627	
21	278	
208	259	
261	263	
135	370	
52	444	
55	571	
665	739	
24	149	
258	859	
333	437	
85	564	
109	334	
0	142	
328	523	
509	596	
39	103	
209	376	
299	506	
372	732	
195	317	
199	349	
424	601	
42	424	
5	36	
9	33	
100	230	
212	536	
501	597	
548	846	
53	296	
678	789	
203	247	
256	582	
60	596	
42	59	
5	437	
78	661	
152	535	
192	580	
317	355	
347	519	
194	494	
375	429	
62	62	
289	386	
40	536	
627	636	
4	115	
134	746	
265	361	
142	225	
363	378	
143	328	
329	574	
382	682	
493	755	
204	874	
294	1004	
170	278	
127	370	
259	468	
23	407	
244	574	
305	662	
14	334	
17	26	
126	574	
622	675	
147	619	
187	662	
120	627	
524	559	
264	397	
47	386	
250	250	
359	428	
23	117	
26	139	
10	820	
151	416	
102	406	
247	731	
117	251	
68	401	
286	616	
13	272	
70	195	
37	410	
24	535	
102	240	
12	200	
233	359	
267	397	
16	139	
141	428	
24	646	
296	683	
135	146	
136	820	
215	416	
21	231	
663	664	
44	200	
7	468	
45	161	
29	572	
67	377	
85	916	
262	275	
603	603	
234	234	
107	616	
148	222	
21	72	
152	153	
315	359	
188	751	
7	101	
10	219	
85	773	
67	262	
216	972	
33	682	
68	85	
72	400	
113	580	
275	725	
332	930	
349	604	
261	490	
120	380	
85	758	
410	704	
360	427	
200	308	
492	664	
24	66	
149	357	
190	339	
355	656	
45	468	
816	1006	
11	332	
55	543	
243	487	
81	384	
85	456	
428	627	
33	101	
270	378	
204	458	
461	501	
299	486	
85	441	
178	749	
194	208	
267	644	
428	514	
125	584	
109	451	
485	511	
218	218	
678	678	
96	690	
167	167	
647	729	
228	343	
252	333	
199	214	
181	839	
406	596	
62	218	
248	776	
561	745	
66	137	
108	268	
80	501	
78	864	
117	746	
118	349	
207	616	
618	893	
108	419	
695	915	
535	638	
41	494	
5	331	
43	520	
133	390	
32	231	
217	301	
131	253	
188	506	
207	398	
408	790	
118	127	
47	49	
106	543	
13	193	
69	425	
235	945	
265	615	
60	188	
23	40	
5	621	
79	832	
369	555	
541	555	
528	662	
247	526	
616	628	
89	660	
454	492	
59	508	
97	161	
131	923	
297	423	
176	560	
69	203	
88	348	
737	881	
537	537	
59	365	
187	400	
1049	1049	
353	904	
46	85	
49	407	
233	434	
249	847	
13	308	
250	496	
692	719	
1	468	
240	518	
168	291	
44	398	
427	542	
598	753	
50	827	
219	912	
36	250	
111	678	
309	542	
422	791	
370	604	
97	508	
637	762	
139	243	
33	596	
72	174	
343	371	
163	249	
400	741	
202	593	
21	251	
186	186	
41	725	
617	886	
45	133	
124	642	
824	824	
54	125	
400	628	
971	971	
224	872	
152	245	
480	706	
11	138	
38	673	
402	517	
755	913	
149	264	
9	445	
7	222	
360	391	
214	486	
324	354	
72	283	
436	804	
147	299	
402	660	
574	582	
811	880	
43	138	
243	338	
134	231	
704	704	
195	471	
655	899	
180	289	
16	706	
401	596	
492	531	
42	334	
920	920	
116	627	
66	344	
51	564	
195	356	
52	283	
233	697	
143	204	
267	595	
290	656	
394	451	
384	725	
39	47	
169	577	
5	235	
316	656	
6	316	
738	1042	
63	421	
467	804	
170	170	
303	394	
485	531	
432	737	
584	660	
513	648	
808	808	
75	283	
366	366	
167	331	
80	179	
9	121	
100	190	
299	339	
85	206	
97	656	
131	426	
556	633	
481	561	
204	204	
118	270	
464	673	
84	394	
761	761	
104	328	
344	503	
127	468	
143	275	
271	334	
75	121	
94	295	
131	315	
294	933	
242	490	
80	465	
652	719	
246	482	
122	180	
104	471	
69	619	
142	217	
570	668	
4	218	
188	303	
170	750	
43	628	
403	559	
446	627	
69	508	
51	97	
142	328	
201	652	
53	691	
291	526	
576	960	
496	496	
406	461	
322	596	
768	1042	
359	359	
331	398	
576	895	
207	275	
283	291	
66	593	
73	219	
97	205	
22	140	
316	425	
101	653	
279	279	
121	199	
745	745	
47	299	
74	247	
737	925	
277	306	
560	690	
117	179	
351	737	
283	577	
378	577	
179	528	
625	704	
59	230	
280	761	
121	289	
211	419	
107	274	
144	280	
1	161	
96	97	
98	563	
262	328	
194	690	
488	907	
96	208	
242	646	
426	577	
67	305	
305	324	
0	278	
148	150	
133	582	
318	706	
154	611	
194	596	
176	247	
245	930	
253	503	
200	253	
20	72	
11	263	
16	671	
0	52	
200	332	
185	248	
114	174	
275	378	
24	186	
134	195	
33	444	
52	328	
233	772	
143	179	
324	725	
328	528	
609	609	
385	639	
152	286	
299	401	
82	547	
156	318	
464	464	
391	577	
51	528	
544	544	
781	781	
327	327	
20	285	
260	268	
104	134	
105	595	
33	158	
531	907	
146	407	
39	416	
380	418	
256	746	
293	469	
42	215	
170	416	
173	895	
339	619	
191	458	
229	643	
123	384	
14	81	
363	401	
640	640	
308	310	
41	405	
114	709	
170	307	
8	42	
207	544	
51	204	
17	428	
331	332	
518	560	
188	307	
173	545	
248	542	
251	405	
14	371	
514	639	
169	394	
66	514	
1	705	
18	673	
292	448	
40	121	
24	798	
117	117	
524	667	
139	639	
265	776	
140	140	
126	509	
254	310	
770	823	
697	781	
22	168	
102	378	
376	416	
965	968	
88	276	
418	669	
145	691	
827	827	
420	499	
408	411	
351	709	
10	627	
316	316	
16	160	
1	284	
590	590	
461	682	
577	577	
339	370	
374	921	
432	432	
215	415	
70	390	
110	691	
607	677	
21	194	
519	711	
297	810	
478	875	
375	725	
157	514	
72	230	
291	324	
111	847	
497	623	
115	136	
208	486	
25	176	
85	864	
30	163	
33	653	
180	596	
72	117	
346	380	
309	360	
573	727	
423	464	
244	339	
667	670	
1042	1042	
85	721	
105	243	
33	382	
160	520	
0	97	
864	864	
77	77	
811	811	
392	459	
559	789	
300	300	
724	724	
105	156	
621	912	
416	465	
125	833	
253	268	
200	360	
147	355	
699	926	
439	667	
119	359	
142	682	
143	151	
0	143	
219	309	
364	526	
310	620	
39	102	
42	262	
367	885	
189	597	
243	443	
85	420	
530	627	
270	270	
401	429	
256	424	
20	305	
42	425	
132	299	
260	480	
100	231	
7	597	
228	444	
85	277	
246	665	
303	322	
501	596	
15	126	
39	324	
303	307	
804	884	
56	500	
222	289	
39	725	
42	203	
167	480	
62	142	
85	119	
104	384	
251	339	
179	494	
235	694	
23	289	
98	226	
278	486	
27	162	
688	856	
653	682	
549	873	
19	454	
75	158	
331	360	
826	826	
61	95	
207	437	
335	352	
321	818	
469	490	
456	519	
203	306	
41	147	
238	681	
294	719	
5	520	
61	176	
351	906	
406	501	
197	272	
438	538	
98	439	
61	289	
140	176	
395	1013	
50	50	
418	590	
109	725	
255	255	
455	1001	
439	484	
296	910	
280	531	
124	810	
233	469	
182	398	
326	862	
455	894	
3	265	
97	102	
150	232	
168	328	
7	305	
10	535	
280	642	
337	439	
349	407	
106	252	
89	970	
235	272	
221	221	
168	471	
97	471	
296	684	
810	810	
337	448	
317	746	
174	333	
72	179	
201	273	
150	458	
244	401	
337	337	
11	16	
362	804	
607	814	
422	970	
681	936	
85	772	
229	468	
147	417	
81	229	
116	890	
45	322	
197	519	
200	309	
110	280	
171	500	
462	661	
816	1007	
176	270	
52	401	
161	190	
402	704	
20	247	
223	424	
156	503	
266	275	
454	756	
574	645	
21	523	
119	248	
85	440	
32	316	
284	339	
468	560	
485	510	
185	274	
407	407	
265	426	
104	222	
87	399	
289	316	
1003	1038	
132	158	
167	311	
223	223	
62	219	
118	291	
137	224	
356	508	
14	158	
489	789	
660	660	
222	285	
259	277	
170	376	
27	273	
467	470	
123	328	
51	151	
179	458	
251	383	
285	601	
218	620	
493	726	
278	386	
298	452	
118	205	
339	656	
50	357	
89	505	
490	620	
350	496	
830	830	
179	232	
127	230	
666	666	
4	261	
60	189	
117	444	
338	443	
47	417	
50	71	
321	655	
126	426	
469	639	
19	704	
3	71	
22	225	
169	339	
316	390	
230	324	
47	278	
156	639	
420	420	
192	267	
54	673	
1	299	
202	380	
205	523	
97	386	
150	244	
44	399	
337	403	
597	597	
1018	1018	
59	74	
44	286	
262	365	
427	686	
229	278	
121	501	
139	242	
68	148	
673	714	
981	1035	
343	370	
185	912	
24	274	
97	364	
261	555	
573	573	
7	59	
48	168	
764	764	
149	166	
81	176	
98	782	
244	356	
45	277	
101	189	
135	407	
483	740	
68	74	
768	768	
9	444	
85	649	
285	471	
0	41	
459	460	
134	228	
66	294	
85	634	
138	235	
105	340	
124	464	
87	220	
15	355	
180	290	
253	308	
342	411	
256	370	
157	157	
1002	1002	
47	690	
85	491	
263	529	
506	656	
531	769	
180	465	
270	343	
185	445	
186	622	
557	557	
6	317	
134	262	
85	348	
748	748	
108	595	
42	97	
80	180	
242	265	
192	542	
134	401	
82	862	
85	205	
105	519	
235	592	
161	277	
252	338	
240	298	
347	590	
296	492	
204	205	
42	240	
170	461	
186	832	
27	332	
62	247	
118	271	
189	383	
85	190	
104	329	
319	748	
14	122	
709	888	
80	466	
481	673	
429	705	
467	498	
142	222	
201	546	
53	513	
397	419	
570	669	
986	986	
4	219	
60	355	
117	382	
8	158	
403	558	
47	103	
231	458	
105	946	
307	394	
365	384	
95	299	
188	415	
61	135	
62	416	
65	332	
230	518	
47	468	
27	27	
123	690	
782	921	
732	732	
183	660	
40	158	
59	426	
115	706	
391	427	
283	290	
47	325	
106	899	
727	987	
287	362	
418	519	
398	529	
992	992	
224	346	
541	703	
357	530	
49	289	
193	593	
141	273	
482	625	
343	560	
235	331	
310	315	
370	750	
68	377	
1022	1022	
110	660	
25	42	
617	704	
872	899	
138	331	
229	266	
103	289	
72	203	
0	376	
